sex,year,gwa,strand,current_course,first_choice,second_choice,third_choice,quality_instruction1,quality_instruction2,quality_instruction3,quality_instruction4,course_content1,academic_advising1,academic_advising2,college_experience1,college_experience2,interest_subject1,preparation_career1,preparation_career2,class_size1,class_size2,class_size3,failing_major1,academic_placement1,academic_placement2,personality_traits1,personality_traits2,personality_traits3,values1,values2,social_behavior1,social_behavior2,social_behavior3,social_behavior4,same_course,different_course
Female,Second Year,1.00-1.50,STEM,BSCE,BSCE,BS_Arch,BSCHE,Agree,N/A,Disagree,Disagree,Agree,Disagree,N/A,N/A,N/A,Agree,Agree,Agree,Disagree,Disagree,31-50,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Strongly Disagree,No,Yes
Male,Second Year,2.01-2.50,STEM,BSCHE,BSCE,BSChem,BSCHE,Disagree,Strongly Agree,N/A,Strongly Disagree,Strongly Agree,Agree,N/A,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,N/A,31-50,N/A,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Strongly Disagree,Agree,No,Yes
Female,Second Year,1.00-1.50,STEM,BSCE,BSCE,BSME,BSCHE,Strongly Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,31-50,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Disagree,Yes,No
Male,First Year,N/A,STEM,BSMfgE,BSMfgE,BSME,BSCHE,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,31-50,N/A,N/A,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Strongly Disagree,Yes,No
Female,Second Year,1.00-1.50,STEM,BSCE,BSCE,BSME,BS_Chem,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,31-50,N/A,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Strongly Agree,No,No
Female,Second Year,1.00-1.50,STEM,BSCE,BSCE,BSME,BS_Chem,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,N/A,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,31-50,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Strongly Agree,Yes,Yes
Male,Second Year,1.00-1.50,STEM,BSCE,BSA,BS_Arch,BSCE,Agree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,31-50,Strongly Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Agree,No,Yes
Male,Third Year,1.00-1.50,TVL,BSIT,BSIT,BSCS,BSCE,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,N/A,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,Yes,No
Female,Third Year,1.51-2.00,HESS,BSIT,BSPsy,BSIT,BSCE,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,31-50,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Disagree,Yes,No
Male,Third Year,1.51-2.00,HESS,BSIT,BSPsy,BSIT,BSCE,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,31-50,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,Yes,No
Male,Second Year,1.51-2.00,HESS,BSTM,BS_Arch,BSTM,BSCE,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,31-50,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,Yes,No
Female,Second Year,1.51-2.00,BAM,BSCE,BSA,BSTM,BSCE,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,31-50,Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,No,No
Male,First Year,N/A,STEM,BSMfgE,BSN,BSCE,BSCpE,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,31-50,N/A,N/A,Disagree,Agree,Agree,Disagree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,No,Yes
Male,Third Year,1.00-1.50,STEM,BSIT,BSIT,BSCS,BSCpE,Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,31-50,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Disagree,Yes,No
Male,Third Year,1.51-2.00,STEM,BSIT,BSIT,BSCS,BSCpE,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,31-50,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,Yes,No
Male,Third Year,1.51-2.00,STEM,BSIT,BSIT,BSCS,BSCpE,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,31-50,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Disagree,No,No
Male,Second Year,1.00-1.50,STEM,BSIT,BSIT,BSCS,BSCpE,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,31-50,N/A,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,N/A,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,Yes,No
Female,Second Year,1.00-1.50,STEM,BSIT,BSIT,BSCS,BSCpE,Agree,N/A,N/A,N/A,N/A,Agree,N/A,N/A,N/A,Agree,Strongly Agree,Strongly Agree,N/A,N/A,31-50,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,N/A,N/A,Yes,No
Male,Second Year,1.00-1.50,STEM,BSIT,BSIT,BSCS,BSCpE,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,31-50,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Agree,Yes,No
Male,Third Year,1.00-1.50,STEM,BSIT,BSIT,BSCS,BSCpE,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,31-50,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Strongly Agree,Yes,No
Male,Third Year,1.51-2.00,TVL,BSCS,BSIT,BSCS,BSCpE,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,31-50,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,No,No
Male,Third Year,1.00-1.50,TVL,BSIT,BSIT,BSCS,BSCpE,Agree,Strongly Disagree,Agree,Agree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,Yes,No
Female,Third Year,1.51-2.00,TVL,BSIT,BSIT,BSCS,BSCpE,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,N/A,Agree,Agree,Agree,Agree,Agree,31-50,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Agree,Yes,No
Male,Second Year,1.51-2.00,TVL,BSIT,BSIT,BSCS,BSCpE,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,31-50,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,No,Yes
Female,Third Year,1.51-2.00,TVL,BSIT,BSIT,BSCS,BSCpE,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,31-50,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,No,Yes
Female,Third Year,1.00-1.50,TVL,BSIT,BSIT,BSCS,BSCpE,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,Yes,No
Male,Second Year,1.00-1.50,TVL,BSIT,BSIT,BSCS,BSCpE,Agree,Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,31-50,Strongly Disagree,N/A,Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,Yes,No
Male,First Year,N/A,TVL,BSMfgE,BSEE,BSECE,BSCpE,Strongly Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,31-50,N/A,N/A,Agree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,No,No
Female,Third Year,1.51-2.00,STEM,BSCpE,BSCE,BSIT,BSCpE,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,31-50,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,No,Yes
Male,Second Year,1.00-1.50,TVL,BSIT,BSCS,BSIT,BSCpE,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,31-50,Strongly Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Disagree,No,No
Male,Third Year,1.51-2.00,STEM,BSCS,BSCS,BSPT,BSCpE,Strongly Agree,N/A,Agree,N/A,Agree,Disagree,N/A,N/A,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,Yes,Yes
Female,Third Year,1.51-2.00,TVL,BSHM,BSHM,BSTM,BSCpE,N/A,N/A,N/A,N/A,N/A,Agree,N/A,N/A,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,N/A,31-50,Disagree,Agree,Strongly Agree,Disagree,N/A,N/A,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,Yes,No
Male,Third Year,1.51-2.00,STEM,BSIT,BSIT,BSBA_HRM,BSCS,Agree,N/A,Disagree,N/A,N/A,Agree,Agree,N/A,N/A,Disagree,Agree,Agree,Disagree,Agree,31-50,Disagree,N/A,Agree,Disagree,N/A,Disagree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,No,Yes
Female,Third Year,1.00-1.50,STEM,BSIT,BSIT,BSBio,BSCS,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Strongly Disagree,Strongly Agree,N/A,Agree,Agree,Agree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Disagree,No,No
Male,Third Year,1.51-2.00,BAM,BSCpE,BSA,BSCpE,BSCS,Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,31-50,Strongly Agree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Agree,No,Yes
Male,Third Year,1.51-2.00,STEM,BSIT,BSIT,BSCpE,BSCS,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,31-50,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Disagree,Yes,No
Female,Second Year,1.00-1.50,STEM,BSIT,BSIT,BSCpE,BSCS,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,No,Yes
Female,Second Year,1.00-1.50,STEM,BSIT,BSIT,BSCpE,BSCS,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,Yes,Yes
Male,Second Year,1.00-1.50,STEM,BSIT,BSIT,BSCpE,BSCS,Strongly Agree,Strongly Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,31-50,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Strongly Agree,Yes,No
Male,Second Year,1.51-2.00,TVL,BSIT,BSIT,BSCS,BSCS,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,31-50,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Strongly Agree,Yes,No
Male,Second Year,1.51-2.00,TVL,BSIT,BSIT,BSEd_Eng,BSCS,Agree,N/A,Agree,Agree,Agree,Agree,N/A,N/A,N/A,Agree,Agree,Agree,Agree,Agree,31-50,N/A,N/A,N/A,Agree,Agree,Agree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,Yes,No
Male,Third Year,1.00-1.50,STEM,BSCpE,BSCpE,BSEE,BSCS,Strongly Agree,Agree,N/A,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,31-50,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,Yes,No
Male,Second Year,1.51-2.00,STEM,BSIT,BSCpE,BSIT,BSCS,Strongly Disagree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,31-50,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,Yes,No
Male,Third Year,1.51-2.00,STEM,BSCE,BSCE,BSME,BSCS,Strongly Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,31-50,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,Yes,Yes
Male,Third Year,1.00-1.50,STEM,BSCS,BSCpE,BSN,BSCS,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,31-50,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,Yes,No
Female,Second Year,1.51-2.00,STEM,BSCS,BSIT,BSPsy,BSCS,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,31-50,Strongly Disagree,N/A,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Strongly Agree,No,Yes
Male,Third Year,1.51-2.00,HESS,BSCS,BSEd_Sci,BSPT,BSCS,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Disagree,31-50,Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Disagree,Yes,No
Female,Second Year,1.00-1.50,STEM,BSCE,BSCE,BS_Arch,BSEE,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,31-50,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,Yes,No
Male,Second Year,1.51-2.00,STEM,BSCE,BS_Arch,BSCE,BSEE,Strongly Agree,Disagree,Disagree,Disagree,Agree,N/A,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,31-50,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,No,Yes
Male,Third Year,1.00-1.50,STEM,BSCpE,BSECE,BSCpE,BSEE,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,31-50,Strongly Disagree,N/A,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,Yes,No
Male,First Year,N/A,STEM,BSECE,BSECE,BSCpE,BSEE,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,31-50,N/A,N/A,Agree,Disagree,Disagree,Disagree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,Yes,Yes
Female,Second Year,1.51-2.00,STEM,BSCE,BSCE,BSCS,BSEE,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,31-50,N/A,Strongly Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Agree,Yes,No
Male,Third Year,1.51-2.00,STEM,BSCpE,BSCpE,BSCS,BSEE,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,31-50,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Agree,Yes,No
Male,Second Year,1.00-1.50,STEM,BSCE,BSCE,BSECE,BSEE,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,31-50,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Strongly Agree,Yes,No
Female,Second Year,1.51-2.00,STEM,BSCE,BSCE,BSECE,BSEE,Strongly Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,31-50,Disagree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,Yes,No
Female,Second Year,1.51-2.00,STEM,BSCE,BSCE,BSECE,BSEE,N/A,Strongly Disagree,N/A,N/A,Agree,N/A,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,N/A,N/A,31-50,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Agree,Yes,No
Male,First Year,N/A,STEM,BSMfgE,BSME,BSECE,BSEE,Agree,Agree,Disagree,Agree,Agree,Disagree,N/A,N/A,N/A,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,31-50,N/A,N/A,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,No,No
Male,Third Year,1.51-2.00,STEM,BSCE,BSCE,BSME,BSEE,Strongly Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,31-50,Strongly Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Myself,Friends and/or boyfriend/girlfriend,Agree,Agree,No,No
Female,Third Year,1.00-1.50,BAM,BSA,BSA,BSBA_FM,BS_ENTRE,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,31-50,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,Yes,No
Female,Second Year,1.00-1.50,BAM,BS_ENTRE,BSA,BSBA_MM,BS_ENTRE,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,31-50,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,No,No
Female,Third Year,1.51-2.00,BAM,BSBA_HRM,BSBA_HRM,BSBA_MM,BS_ENTRE,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,31-50,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,Agree,Strongly Disagree,Yes,No
Male,Second Year,1.51-2.00,TVL,BSIT,BSIT,BSHM,BS_ENTRE,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,31-50,Strongly Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Disagree,Yes,No
Male,Second Year,1.00-1.50,STEM,BSIT,BS_Arch,BSIT,BS_ENTRE,Strongly Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,31-50,Strongly Disagree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Disagree,No,Yes
Female,Third Year,1.51-2.00,BAM,BSHM,BSA,BSBA_HRM,BSHM,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,31-50,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Agree,Disagree,Yes,No
Female,Third Year,1.00-1.50,BAM,BSBA_MM,BSA,BSBA_MM,BSHM,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,31-50,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Myself,Friends and/or boyfriend/girlfriend,N/A,Disagree,Yes,No
Female,Third Year,1.51-2.00,BAM,BSBA_OM,BSBA_HRM,BSBA_MM,BSHM,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,31-50,Disagree,Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Disagree,Agree,No,Yes
Male,Third Year,1.00-1.50,BAM,BSIT,BSBA_MM,BSIT,BSHM,Disagree,N/A,N/A,Disagree,Agree,Agree,N/A,N/A,Disagree,N/A,Agree,Agree,Disagree,Disagree,31-50,Disagree,Agree,Strongly Agree,N/A,Agree,Strongly Agree,Agree,Agree,Myself,Friends and/or boyfriend/girlfriend,Strongly Agree,Agree,No,Yes
Male,Second Year,1.00-1.50,TVL,BS_ENTRE,BS_ENTRE,BS_Arch,BSIT,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,31-50,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Myself,Friends and/or boyfriend/girlfriend,Strongly Disagree,Disagree,Yes,No
