Sex,Year,Current_Course,SHS_Strand,First_Choice,Second_Choice,Third_Choice,Decision_Making1,Decision_Making2,Decision_Making3,Decision_Making4,Decision_Making5,Personal_Assessment1,Personal_Assessment2,Personal_Assessment3,Personal_Assessment4,Personal_Assessment5,Course_Environment1,Course_Environment2,Course_Environment3,Course_Environment4,Course_Environment5,Course_Satisfaction1,Course_Satisfaction2,Course_Satisfaction3,Course_Satisfaction4,Course_Satisfaction5,Academic_Experience1,Academic_Experience2,Academic_Experience3,Academic_Experience4,Academic_Experience5,Same_Course,Different_Course
Male,Third Year,BSIT,TVL,BSIT,BSEE,BSCE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Agree,Agree,Agree,Agree,31-50,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Yes,Yes
Male,Third Year,BSCS,TVL,BSCS,BSIT,BSCpE,Agree,Disagree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Agree,Agree,Teachers,Agree,Strongly Agree,Agree,Strongly Agree,Agree,31-50,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,No,Yes
Male,Second Year,BSIT,TVL,BSIT,BSCS,BSCpE,Agree,Disagree,Agree,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,31-50,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,No,Yes
Male,Second Year,BSIT,TVL,BSIT,BSCS,BSCpE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Teachers,Strongly Agree,Agree,Agree,Agree,Agree,31-50,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Yes,Yes
Male,Second Year,BSIT,TVL,BSCS,BSIT,BSCpE,Agree,Disagree,Agree,Agree,Myself,Agree,Agree,Disagree,Teachers,Disagree,Agree,Agree,Disagree,Disagree,31-50,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,No,Yes
Male,Third Year,BSCpE,STEM,BSCpE,BSIT,BSCS,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,31-50,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Yes,Yes
Male,Second Year,BSIT,STEM,BSIT,BSCpE,BSCS,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Myself,Strongly Agree,Agree,Agree,Teachers,Agree,Agree,Agree,Strongly Agree,Strongly Agree,31-50,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Agree,Agree,No,Yes
Male,Third Year,BSIT,STEM,BSCpE,BSIT,BSCS,Agree,Agree,Strongly Agree,Agree,Myself,Agree,Strongly Agree,Strongly Agree,Teachers,Agree,Disagree,Agree,Agree,Agree,31-50,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,No,Yes
Male,Third Year,BSIT,STEM,BSCpE,BSIT,BSCS,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Agree,Agree,Agree,Agree,31-50,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Yes,Yes
Female,Third Year,BSCE,STEM,BSCE,BSME,BSEE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Disagree,Strongly Disagree,Teachers,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,31-50,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Yes,Yes
Male,Second Year,BSME,STEM,BSCE,BSME,BSEE,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Disagree,Agree,Agree,Disagree,31-50,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Yes,Yes
Male,Second Year,BS_ENTRE,TVL,BSHM,BEEd,BS_ENTRE,Strongly Agree,Disagree,Strongly Agree,Agree,Myself,Disagree,Disagree,Disagree,Teachers,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,31-50,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,No,Yes
Female,Third Year,BSIT,TVL,BSIT,BS_Arch,BS_ENTRE,Strongly Agree,Agree,Strongly Agree,Agree,Myself,Disagree,Agree,Disagree,Teachers,Agree,Agree,Agree,Agree,Strongly Agree,31-50,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,No,Yes
Male,Second Year,BSBA_MM,BAM,BSBA_MM,BSPsy,BSHM,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,31-50,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Yes,Yes
Male,First Year,BSCS,HESS,BSCpE,BSCS,BSIT,Agree,Agree,Agree,Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Agree,Disagree,Agree,Disagree,31-50,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,No,Yes
Male,First Year,BSCpE,HESS,BSHM,BSN,BSCpE,Disagree,Agree,Agree,Agree,Family,Agree,Agree,Agree,Family,Agree,Agree,Agree,Strongly Agree,Agree,51-70,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,No,Yes
Female,First Year,BSIT,TVL,BSIT,BSCS,BSCpE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Family,Agree,Disagree,Disagree,Family,Agree,Agree,Agree,Agree,Agree,51-70,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,No,Yes
Male,Second Year,BS_ENTRE,BAM,BSBA_MM,BSBA_FM,BSN,Agree,Agree,Agree,Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Agree,Agree,Agree,Agree,31-50,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,No,Yes
Female,Second Year,BSCE,STEM,BSCE,BSPsy,BSN,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Disagree,Disagree,Teachers,Agree,Agree,Agree,Disagree,Disagree,31-50,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,No,Yes
Female,Third Year,BSCS,TVL,BSIT,BSCS,BSPsy,Strongly Agree,Agree,Agree,Agree,Myself,Disagree,Agree,Disagree,Teachers,Disagree,Disagree,Agree,Agree,Agree,31-50,Agree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,No,Yes
Female,Third Year,BSA,BAM,BSA,BMMP,BSTM,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Agree,Agree,Teachers,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,31-50,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,No,Yes
Female,Third Year,BSTM,TVL,BSTM,BSHM,BSEd_SS,Strongly Agree,Agree,Agree,Strongly Agree,Myself,Agree,Agree,Agree,Teachers,Agree,Disagree,Agree,Agree,Disagree,31-50,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Yes,Yes
Male,First Year,BSIT,HESS,BSIT,BSCS,BSEd_Fil,Agree,Agree,Strongly Agree,Strongly Agree,Myself,Strongly Disagree,Agree,Agree,Family,Agree,Disagree,Disagree,Agree,Agree,51-70,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Disagree,No,Yes
Male,Third Year,BSA,BAM,BSA,BSBA_FM,BSBA_BE,Agree,Strongly Agree,Agree,Agree,Family,Agree,Strongly Disagree,Strongly Disagree,Teachers,Strongly Disagree,Disagree,Agree,Disagree,Disagree,31-50,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,No,Yes
Male,Third Year,BSCpE,STEM,BSCHE,BSIT,BSCpE,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Family,Agree,Strongly Agree,Strongly Agree,Teachers,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,31-50,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Disagree,No,Yes
Female,Second Year,BSBA_OM,BAM,BSBA_FM,BSBA_MM,BSBA_HRM,Disagree,Strongly Agree,Agree,Disagree,Family,Disagree,Disagree,Disagree,Family,Agree,Agree,Agree,Disagree,Agree,51-70,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,No,Yes
Female,Third Year,BSBA_FM,BAM,BSBA_FM,BSA,BSMath,Agree,Agree,Strongly Agree,Strongly Agree,Family,Strongly Agree,Strongly Agree,Agree,Teachers,Agree,Agree,Agree,Agree,Agree,31-50,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSBA_BE,BAM,BSBA_FM,BSBA_BE,BSBA_OM,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Family,Agree,Agree,Disagree,Teachers,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,31-50,Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,No,Yes
Male,First Year,BSCpE,STEM,BS_Arch,BSA,BSBio,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Disagree,Strongly Disagree,Socioeconomic ,Agree,Disagree,Disagree,Strongly Agree,Disagree,31-50,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,No,Yes
Female,Second Year,BSCS,BAM,BSCS,BSCpE,BSIT,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Disagree,Professionals,Disagree,Strongly Agree,Disagree,Agree,Disagree,51-70,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Yes,Yes
Male,First Year,BSIT,STEM,BSN,BSIT,BSTM,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Family,Disagree,Disagree,Disagree,Family,Disagree,Disagree,Agree,Strongly Disagree,Disagree,51-70,Agree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,No,Yes
Female,Third Year,BS_ENTRE,HESS,BSPsy,BS_ENTRE,BSN,Agree,Agree,Agree,Strongly Agree,Myself,Agree,Agree,Disagree,Institution,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,51-70,Disagree,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,No,Yes
Female,Second Year,BSA,BAM,BSA,BSBA_FM,BSHM,Strongly Agree,Agree,Agree,Agree,Myself,Agree,Agree,Agree,Professionals,Disagree,Agree,Agree,Agree,Agree,51-70,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Agree,Agree,No,Yes
Female,First Year,BSCE,STEM,BSCE,BSN,BSCS,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Others ,Agree,Disagree,Agree,Agree,Disagree,51-70,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,No,Yes
Female,Third Year,BSBA_FM,BAM,BSBA_FM,BSA,BSCS,Agree,Agree,Agree,Agree,Myself,Agree,Disagree,Agree,Socioeconomic ,Disagree,Disagree,Disagree,Agree,Agree,51-70,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,No,Yes
Female,Third Year,BSBA_FM,BAM,BSA,BSBA_FM,BSBA_MM,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Disagree,Professionals,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,51-70,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,No,Yes
Female,First Year,BS_ENTRE,BAM,BSPsy,BSCS,BS_ENTRE,Agree,Strongly Agree,Strongly Agree,Agree,Myself,Agree,Agree,Agree,Family,Agree,Agree,Agree,Agree,Disagree,51-70,Agree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,No,Yes
Male,Third Year,BSCS,TVL,BSCS,BSIT,BSEE,Agree,Agree,Agree,Strongly Agree,Friends and/or boyfriend/girlfriend,Disagree,Agree,Agree,Friends and/or boyfriend/girlfriend,Disagree,Disagree,Disagree,Disagree,Agree,51-70,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,Agree,Disagree,No,Yes
Female,First Year,BSIT,STEM,BSN,BSIT,BS_Arch,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Friends and/or boyfriend/girlfriend,Agree,Agree,Agree,Strongly Disagree,Agree,51-70,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,No,Yes
Male,Third Year,BSBA_FM,BAM,BS_Arch,BSBA_FM,BSA,Agree,Agree,Agree,Agree,Myself,Agree,Agree,Disagree,Friends and/or boyfriend/girlfriend,Agree,Agree,Agree,Strongly Agree,Agree,51-70,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,No,Yes
Male,First Year,BS_ENTRE,BAM,BSA,BS_ENTRE,BSBA_FM,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Friends and/or boyfriend/girlfriend,Agree,Disagree,Disagree,Disagree,Disagree,51-70,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Agree,No,Yes
Male,First Year,BSIT,STEM,BS_Arch,BSIT,BSCHE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Agree,Friends and/or boyfriend/girlfriend,Agree,Agree,Agree,Agree,Agree,51-70,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,No,Yes
Female,Second Year,BSA,BAM,BSA,BSBA_FM,BSCE,Strongly Agree,Agree,Strongly Agree,Agree,Myself,Agree,Agree,Agree,Friends and/or boyfriend/girlfriend,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,51-70,Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Yes,Yes
Female,Third Year,BSCE,STEM,BSCE,BSCE,BSCE,Agree,Disagree,Agree,Agree,Myself,Agree,Strongly Agree,Agree,Friends and/or boyfriend/girlfriend,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,51-70,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,No,Yes
Female,First Year,BSIT,STEM,BSBA_HRM,BSBA_FM,BSCE,Strongly Agree,Agree,Agree,Agree,Myself,Disagree,Disagree,Disagree,Friends and/or boyfriend/girlfriend,Strongly Disagree,Agree,Agree,Agree,Agree,51-70,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Disagree,Agree,Agree,Agree,No,Yes
Male,Third Year,BSBA_BE,SA,BS_Arch,BPEd,BSCpE,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Disagree,Disagree,Friends and/or boyfriend/girlfriend,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,51-70,Disagree,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,No,Yes
Male,First Year,BSIT,STEM,BSBio,BSPT,BSN,Strongly Agree,Agree,Agree,Agree,Myself,Disagree,Agree,Strongly Agree,Teachers,Strongly Agree,Agree,Agree,Agree,Agree,51-70,Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Agree,Disagree,No,Yes
Male,Second Year,BSIT,TVL,BSCS,BSIT,BSCpE,Agree,Agree,Agree,Agree,Myself,Agree,Agree,Agree,Friends and/or boyfriend/girlfriend,Agree,Disagree,Disagree,Agree,Disagree,51-70,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Yes,Yes
Female,Second Year,BSCS,STEM,BSIT,BSPsy,BSCS,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Myself,Disagree,Agree,Disagree,Friends and/or boyfriend/girlfriend,Agree,Disagree,Agree,Agree,Agree,51-70,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,No,Yes
Female,First Year,BS_ENTRE,STEM,BSPT,BSPsy,BS_ENTRE,Agree,Agree,Agree,Strongly Agree,Myself,Disagree,Strongly Agree,Agree,Friends and/or boyfriend/girlfriend,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,51-70,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,No,Yes
Female,Second Year,BSTM,BAM,BSTM,BSPsy,BSHM,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Myself,Disagree,Strongly Agree,Agree,Friends and/or boyfriend/girlfriend,Disagree,Agree,Agree,Disagree,Disagree,51-70,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,No,Yes
Female,Second Year,BSCE,TVL,BSBA_FM,BSA,BSHM,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Myself,Disagree,Disagree,Agree,Friends and/or boyfriend/girlfriend,Agree,Disagree,Agree,Disagree,Strongly Agree,51-70,Disagree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,No,Yes
Male,Third Year,BSBA_FM,BAM,BSBA_FM,BSA,BSIT,Strongly Agree,Agree,Agree,Agree,Myself,Strongly Agree,Agree,Agree,Friends and/or boyfriend/girlfriend,Agree,Disagree,Agree,Strongly Agree,Disagree,51-70,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Yes,Yes
Female,Third Year,BSIT,STEM,BSIT,BSPsy,BSEd_Eng,Agree,Disagree,Agree,Agree,Myself,Agree,Agree,Agree,Myself,Agree,Disagree,Disagree,Disagree,Agree,31-50,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Yes,Yes
Male,Second Year,BSIT,STEM,BSCE,BSCHE,BSIT,Agree,Agree,Agree,Agree,Myself,Agree,Disagree,Disagree,Friends and/or boyfriend/girlfriend,Disagree,Agree,Agree,Disagree,Disagree,51-70,Disagree,Disagree,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,No,Yes
Female,Third Year,BSCE,STEM,BSCE,BSME,BSMfgE,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Strongly Agree,Disagree,Disagree,Friends and/or boyfriend/girlfriend,Strongly Disagree,Strongly Agree,Disagree,Disagree,Disagree,51-70,Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,No,Yes
Female,Second Year,BSMfgE,STEM,BSCE,BSME,BSMfgE,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Disagree,Friends and/or boyfriend/girlfriend,Agree,Disagree,Agree,Strongly Agree,Disagree,51-70,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Yes,Yes
Male,First Year,BSCE,STEM,BSCE,BSCHE,BSME,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Disagree,Disagree,Disagree,Friends and/or boyfriend/girlfriend,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,51-70,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Strongly Disagree,No,Yes
Female,First Year,BSIT,STEM,BSIT,BSCS,BSPT,Strongly Agree,Agree,Agree,Strongly Agree,Myself,Agree,Agree,Agree,Friends and/or boyfriend/girlfriend,Agree,Agree,Agree,Disagree,Disagree,51-70,Agree,Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Yes,Yes
Male,First Year,BSCpE,STEM,BSCE,BSA,BSEd_Sci,Agree,Strongly Agree,Strongly Agree,Agree,Myself,Agree,Agree,Strongly Disagree,Friends and/or boyfriend/girlfriend,Disagree,Disagree,Disagree,Strongly Agree,Disagree,51-70,Disagree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,No,Yes
Female,Third Year,BSBA_FM,BAM,BSBA_MM,BSA,BSBA_FM,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Family,Agree,Disagree,Agree,Friends and/or boyfriend/girlfriend,Agree,Disagree,Agree,Strongly Agree,Disagree,51-70,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Yes,Yes
Female,First Year,BSCE,STEM,BSN,BSPsy,BSCE,Disagree,Agree,Strongly Agree,Agree,Family,Disagree,Disagree,Disagree,Friends and/or boyfriend/girlfriend,Disagree,Agree,Agree,Strongly Agree,Agree,51-70,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Yes,Yes
Female,First Year,BSIT,STEM,BSN,BSPsy,BSCE,Agree,Agree,Agree,Agree,Family,Disagree,Agree,Disagree,Friends and/or boyfriend/girlfriend,Agree,Disagree,Agree,Disagree,Disagree,51-70,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Yes,Yes
Female,Second Year,BSA,BAM,BSA,BSIT,BSCpE,Disagree,Disagree,Strongly Agree,Strongly Agree,Family,Disagree,Agree,Strongly Disagree,Friends and/or boyfriend/girlfriend,Agree,Disagree,Disagree,Disagree,Strongly Disagree,51-70,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,No,Yes
Female,Third Year,BSREM,BAM,BSA,BSBA_BE,BSME,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Family,Agree,Strongly Agree,Strongly Agree,Friends and/or boyfriend/girlfriend,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,51-70,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,No,Yes
Female,Third Year,BSREM,BAM,BSA,BSBA_FM,BSPsy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Family,Agree,Agree,Agree,Friends and/or boyfriend/girlfriend,Agree,Agree,Agree,Agree,Agree,51-70,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Yes,Yes
Female,Second Year,BSCE,STEM,BSTM,BSCE,BSPT,Agree,Disagree,Agree,Agree,Family,Agree,Agree,Disagree,Friends and/or boyfriend/girlfriend,Agree,Disagree,Disagree,Disagree,Agree,51-70,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,No,Yes
Female,Third Year,BSBA_FM,BAM,BSBA_FM,BSBA_HRM,BSBA_MM,Strongly Agree,Agree,Agree,Agree,Myself,Agree,Agree,Disagree,Myself,Agree,Agree,Agree,Agree,Strongly Disagree,51-70,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,No,Yes
Female,Third Year,BSBA_FM,BAM,BSBA_FM,BSA,BSBA_MM,Disagree,Agree,Agree,Agree,Myself,Disagree,Disagree,Disagree,Socioeconomic ,Agree,Disagree,Disagree,Agree,Agree,51-70,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,No,Yes
Female,Third Year,BSHM,STEM,BSHM,BSPT,BSBio,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Disagree,Disagree,Disagree,Socioeconomic ,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,51-70,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,No,Yes
Male,First Year,BSECE,TVL,BS_Arch,BSCE,BSHM,Agree,Agree,Agree,Agree,Myself,Disagree,Agree,Disagree,Family,Agree,Agree,Agree,Agree,Strongly Agree,31-50,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Yes,Yes
Male,Second Year,BSCS,STEM,BSN,BSCS,BSIT,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Family,Agree,Disagree,Disagree,Disagree,Disagree,31-50,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,No,Yes
Male,First Year,BSIT,TVL,BSIT,BSCpE,BSBA_FM,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Agree,Myself,Agree,Agree,Agree,Disagree,Strongly Disagree,51-70,Agree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Yes,Yes
Male,Third Year,BSCE,STEM,BSCE,BSCHE,BSEE,Disagree,Agree,Agree,Agree,Myself,Disagree,Agree,Disagree,Myself,Agree,Disagree,Agree,Agree,Agree,51-70,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,No,Yes
Male,Second Year,BSEE,TVL,BSN,BSIT,BSEE,Agree,Disagree,Agree,Agree,Myself,Disagree,Disagree,Disagree,Myself,Disagree,Agree,Agree,Disagree,Disagree,51-70,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,No,Yes
Male,Second Year,BSBA_BE,BAM,BSBA_FM,BSBA_HRM,BS_ENTRE,Agree,Disagree,Strongly Agree,Strongly Agree,Myself,Agree,Agree,Strongly Disagree,Myself,Agree,Disagree,Agree,Agree,Agree,51-70,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Yes,Yes
