Sex,Year,Current_Course,SHS_Strand,First_Choice,Second_Choice,Third_Choice,Decision_Making1,Decision_Making5,Personal_Assessment1,Personal_Assessment2,Personal_Assessment3,Personal_Assessment5,Course_Environment2,Course_Environment3,Course_Satisfaction1,Course_Satisfaction2,Course_Satisfaction3,Course_Satisfaction4,Course_Satisfaction5,Academic_Experience1,Academic_Experience2,Academic_Experience3,Academic_Experience4,Same_Course,Different_Course
Male,Third Year,BSIT,STEM,BSIT,BSCpE,BSCS,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Yes,No
Female,Third Year,BSIT,STEM,BSIT,BSCpE,BSCS,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,No,No
Male,Third Year,BSIT,STEM,BSIT,BSCpE,BSCS,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,No
Female,First Year,BSCE,STEM,BSCE,BSCpE,BSCS,Agree,Myself,Disagree,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSIT,TVL,BSIT,BSCpE,BSCS,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Yes,Yes
Male,Second Year,BSIT,STEM,BSCpE,BSIT,BSCS,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Yes,No
Male,Second Year,BSIT,STEM,BSCpE,BSIT,BSCS,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Yes,No
Male,Third Year,BSIT,TVL,BSIT,BSIT,BSCS,Strongly Agree,Myself,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Yes,No
Female,First Year,BSMfgE,STEM,BSCE,BSME,BSCS,Strongly Agree,Myself,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Yes,No
Male,Third Year,BSA,BAM,BSA,BSCE,BSEE,Strongly Agree,Myself,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Yes,No
Male,Second Year,BSCE,STEM,BSCE,BS_Arch,BSEE,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Yes,No
Male,Third Year,BSCE,BAM,BSCE,BSA,BSEE,Strongly Agree,Myself,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,No,No
Male,Second Year,BSCE,STEM,BS_Arch,BSCE,BSEE,Strongly Agree,Myself,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,No,No
Male,Second Year,BSCE,STEM,BSCE,BSCpE,BSEE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,No
Male,Third Year,BSCE,STEM,BSCE,BSME,BSEE,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Yes,No
Female,Third Year,BSIT,BAM,BSA,BSIT,BSEE,Agree,Myself,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Yes,No
Male,Second Year,BSME,STEM,BSCE,BSME,BSEE,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Yes,No
Male,Second Year,BSCE,STEM,BSCE,BS_Arch,BSECE,Agree,Myself,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSCE,STEM,BSCE,BSEE,BSECE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Yes,No
Male,Second Year,BSCS,STEM,BSCS,BSCpE,BSECE,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Yes,No
Female,Second Year,BSA,BAM,BSA,BSBA_FM,BS_ENTRE,Agree,Myself,Agree,Agree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,No,Yes
Female,Second Year,BS_ENTRE,STEM,BS_Arch,BSA,BS_ENTRE,Strongly Agree,Myself,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,No,Yes
Female,Second Year,BS_ENTRE,BAM,BSA,BSBA_FM,BS_ENTRE,Agree,Myself,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Strongly Disagree,Strongly Agree,No,Yes
Female,Second Year,BS_ENTRE,BAM,BSA,BSBA_FM,BS_ENTRE,Strongly Agree,Myself,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,No,Yes
Female,Second Year,BS_ENTRE,BAM,BSA,BSBA_FM,BS_ENTRE,Strongly Agree,Myself,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Yes,No
Male,Second Year,BSHM,TVL,BSHM,BSBA_HRM,BS_ENTRE,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Yes,No
Male,Second Year,BS_ENTRE,BAM,BS_ENTRE,BSBA_FM,BSHM,Agree,Myself,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Yes,No
Female,Third Year,BSTM,BAM,BSTM,BSBA_MM,BSHM,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Yes,No
Female,Third Year,BSIT,BAM,BSIT,BSCS,BSHM,Strongly Agree,Myself,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,No,No
Female,Third Year,BSIT,STEM,BSN,BSHM,BSHM,Strongly Agree,Myself,Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Yes,No
Female,Second Year,BSCE,STEM,BSCE,BS_Arch,BSIT,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Yes,No
Female,Second Year,BSCE,STEM,BSCE,BS_Arch,BSIT,Disagree,Myself,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Yes,No
Male,Second Year,BSCE,STEM,BSCE,BSEE,BSIT,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Yes,No
Male,Second Year,BSCpE,STEM,BSCpE,BSCE,BSIT,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Yes,No
Male,Third Year,BSCpE,BAM,BSCpE,BSCS,BSIT,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,No,No
Male,Second Year,BSCpE,HESS,BSCpE,BSCS,BSIT,Agree,Myself,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Yes,No
Male,Second Year,BSCS,STEM,BSCS,BSCpE,BSIT,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Disagree,Yes,No
Male,Third Year,BSCS,STEM,BSCS,BSCpE,BSIT,Agree,Myself,Disagree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Yes,No
Female,Second Year,BSCS,TVL,BSCS,BSCpE,BSIT,Agree,Myself,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Yes,Yes
Female,First Year,BSCS,STEM,BSCS,BSIT,BSIT,Strongly Agree,Myself,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Yes,No
Female,Third Year,BSIT,STEM,BSPsy,BS_Arch,BSIT,Strongly Agree,Myself,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,No,Yes
Female,Second Year,BSIT,BAM,BSBA_FM,BSA,BSIT,Agree,Myself,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,No,Yes
Male,Third Year,BSIT,STEM,BS_Arch,BSCE,BSIT,Agree,Myself,Disagree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSIT,STEM,BSEE,BSCS,BSIT,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,No,Yes
Male,Third Year,BSIT,STEM,BSCE,BSECE,BSIT,Disagree,Myself,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Yes,Yes
Female,First Year,BSMfgE,STEM,BSMfgE,BSCE,BSIT,Agree,Myself,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Yes,No
Male,Second Year,BSME,STEM,BSCE,BSME,BSIT,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Yes,Yes
Male,Second Year,BSIT,TVL,BSIT,BS_Arch,BSMfgE,Agree,Myself,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Yes,Yes
Female,Third Year,BSCE,STEM,BSCE,BSCHE,BSMath,Strongly Agree,Myself,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Yes,No
Female,Third Year,BSCpE,STEM,BSCpE,BSIT,BSMath,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Disagree,Disagree,Agree,Agree,Yes,No
Male,Second Year,BSIT,STEM,BSIT,BSCS,BSMath,Agree,Myself,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Strongly Disagree,Agree,Yes,Yes
Female,Third Year,BSCE,STEM,BSCE,BS_Arch,BSME,Agree,Myself,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Yes,No
Female,Second Year,BSCE,STEM,BS_Arch,BSCE,BSME,Strongly Agree,Myself,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,No,Yes
Male,Third Year,BSCE,STEM,BSCE,BSEE,BSME,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Yes,Yes
Female,Second Year,BSCE,STEM,BSCE,BSMath,BSME,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Yes,No
Male,First Year,BSCE,STEM,BSCE,BSME,BSCS,Agree,Myself,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Yes,No
Male,Third Year,BSIT,STEM,BSCE,BSIT,BSME,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Agree,Agree,Yes,No
Female,Second Year,BSME,STEM,BS_Arch,BSCE,BSME,Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Yes,No
Female,Third Year,BSTM,TVL,BSTM,BSHM,BSN,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Yes,No
Female,Second Year,BSCHE,STEM,BSCHE,BSChem,BSN,Strongly Agree,Myself,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Yes,No
Male,Third Year,BSCE,STEM,BSCE,BS_Arch,BSN,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Strongly Agree,Yes,No
Male,Third Year,BSCE,TVL,BSA,BSCE,BSN,Disagree,Myself,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Disagree,Agree,Agree,Strongly Agree,Yes,No
Female,First Year,BSECE,STEM,BSBio,BSPsy,BSN,Agree,Myself,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSIT,TVL,BSIT,BSCE,BSN,Agree,Myself,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,No,Yes
Female,Third Year,BSIT,TVL,BSIT,BSCS,BSN,Strongly Agree,Myself,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSCE,STEM,BSCE,BSME,BSPT,Agree,Myself,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,No,Yes
Female,Third Year,BSIT,TVL,BSIT,BSCS,BSPsy,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Agree,Yes,Yes
Female,Second Year,BSIT,STEM,BSN,BSIT,BSPsy,Agree,Myself,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSA,BAM,BSA,BSBA_FM,BSTM,Agree,Myself,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,No,Yes
Female,Third Year,BSBA_FM,BAM,BSA,BSBA_FM,BSTM,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,No
Female,Third Year,BSIT,TVL,BSIT,BSCpE,BSTM,Strongly Agree,Myself,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSIT,STEM,BSCpE,BSIT,BSTM,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Yes,No
Female,Third Year,BSTM,HESS,BSPsy,BSTM,BSEd_SS,Agree,Myself,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,No,Yes
Male,Third Year,BSIT,STEM,BSIT,BSCS,BMMP,Disagree,Family,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,No,No
Male,Third Year,BSIT,STEM,BSIT,BSCS,BS_Arch,Strongly Agree,Family,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Yes,No
Female,Third Year,BSCHE,STEM,BSCHE,BSChem,BSA,Agree,Family,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Agree,No,Yes
Female,Third Year,BSCE,STEM,BSCE,BSECE,BSA,Agree,Family,Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,No,Yes
Male,Second Year,BSIT,TVL,BSIT,BSEd_SS,BSBA_HRM,Strongly Agree,Family,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,No,Yes
Male,Second Year,BSA,BAM,BSA,BSBA_FM,BSBA_MM,Agree,Family,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Yes,Yes
Male,Second Year,BSCE,STEM,BSCE,BSME,BSCpE,Agree,Family,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Yes,No
Female,Third Year,BSCS,STEM,BSCS,BSIT,BSCpE,Agree,Family,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSCS,STEM,BSCS,BSIT,BSCpE,Agree,Family,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Disagree,Strongly Agree,Yes,Yes
Female,Third Year,BSIT,TVL,BSIT,BSCpE,BSCS,Agree,Family,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,No,Yes
Female,Second Year,BSIT,BAM,BSA,BSBA_FM,BSIT,Strongly Disagree,Family,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Yes,No
Male,Second Year,BSIT,STEM,BSME,BSCE,BSIT,Strongly Agree,Family,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Yes,No
Female,Third Year,BSA,BAM,BSA,BSEd_Math,BSN,Disagree,Family,Disagree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,No,No
Female,Third Year,BSBA_FM,BAM,BSTM,BSBA_FM,BSN,Agree,Family,Disagree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,No,Yes
Male,First Year,BSMfgE,TVL,BSIT,BSCpE,BAC,Strongly Agree,Family,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,No,Yes
Male,Second Year,BSIT,TVL,BSCE,BSIT,BPA,Strongly Agree,Family,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Yes,Yes
Female,Third Year,BSCS,BAM,BSCS,BSA,BSBA_OM,Agree,Family,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,No,Yes
Male,Second Year,BSCE,STEM,BSCE,BSA,BSCS,Strongly Agree,Family,Disagree,Agree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,No,Yes
Male,First Year,BSCE,STEM,BSCE,BSME,BSEE,Strongly Agree,Myself,Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Yes,No
Female,Third Year,BSCE,STEM,BSCE,BSA,BSIT,Agree,Family,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,No,Yes
Female,Third Year,BSCpE,STEM,BSCpE,BSIT,BSME,Strongly Agree,Family,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,No,Yes
Male,First Year,BSMfgE,STEM,BSN,BSCE,BSME,Agree,Family,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,No,Yes
Female,Second Year,BSECE,STEM,BSBio,BSN,BSPT,Agree,Family,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,No,Yes
Female,First Year,BSECE,STEM,BSCHE,BSCpE,BSPsy,Strongly Agree,Myself,Agree,Disagree,Strongly Disagree,Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Yes,Yes
Male,Third Year,BSIT,STEM,BSREM,BSIT,BSBio,Agree,Myself,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Yes,No
Male,Third Year,BSIT,TVL,BSIT,BSCpE,BSCS,Agree,Myself,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Yes,No
Female,Third Year,BSBA_BE,HESS,BSPsy,BSBA_BE,BAC,Strongly Agree,Myself,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Yes,No
Female,Second Year,BSBA_HRM,BAM,BSBA_HRM,BSIT,BPEd,Agree,Myself,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Yes,No
Female,Third Year,BSCE,STEM,BSCE,BSMath,BS_Arch,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Yes,No
Female,Second Year,BSCE,STEM,BSCE,BSME,BS_Arch,Strongly Agree,Myself,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Yes,No
Female,Third Year,BSA,BAM,BSA,BSBA_FM,BSBA_HRM,Strongly Agree,Myself,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Yes,No
Female,Second Year,BSIT,SA,BSIT,BSCS,BS_Arch,Agree,Myself,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Yes,No
Female,Second Year,BSIT,TVL,BSIT,BSCS,BS_Arch,Strongly Agree,Myself,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Yes,No
Female,Second Year,BSCE,STEM,BSCE,BS_Arch,BSA,Agree,Myself,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Strongly Agree,Yes,No
